,Class
56799,0
56800,0
56801,0
56802,1
56803,1
56804,1
56805,1
56806,1
56807,0
56808,0
56809,0
56810,0
56811,1
56812,0
56813,1
56814,1
56815,0
56816,1
56817,1
56818,0
56819,1
56820,0
56821,0
56822,0
56823,1
56824,0
56825,0
56826,1
56827,1
56828,1
56829,1
56830,1
56831,1
56832,0
56833,0
56834,1
56835,1
56837,0
56838,0
56839,1
56840,1
56841,0
56842,0
56843,1
56844,1
56845,0
56846,1
56847,1
56848,0
56849,0
56850,1
56851,1
56852,1
56853,0
56854,1
56855,0
56856,0
56857,0
56858,1
56859,1
56860,1
56861,0
56863,1
56864,1
56866,0
56867,0
56868,0
56869,0
56870,1
56871,0
56872,1
56873,1
56874,1
56875,0
56876,0
56877,0
56878,0
56879,1
56880,1
56881,1
56882,0
56883,1
56884,0
56885,1
56886,1
56887,1
56888,0
56889,0
56890,1
56891,1
56892,0
56893,0
56894,0
56895,0
56896,0
56897,1
56898,0
56900,0
56901,0
56902,1
56903,0
56904,1
56906,1
56907,0
56908,1
56909,1
56910,1
56911,0
56912,1
56913,1
56914,0
56915,0
56916,1
56917,0
56918,1
56919,1
56920,0
56921,0
56922,0
56923,1
56924,0
56925,1
56926,1
56927,1
56928,0
56929,0
56930,0
56931,1
56932,1
56933,1
56934,1
56935,0
56936,1
56937,1
56938,1
56939,1
56940,0
56941,1
56942,1
56943,0
56944,0
56945,0
56946,1
56947,1
56948,0
56949,0
56950,0
56951,1
56952,0
56953,0
56954,1
56955,0
56956,1
56957,1
56958,0
56959,0
56960,0
56961,0
56962,1
56963,0
56964,1
56965,0
56966,1
56967,0
56968,0
56969,1
56970,0
56971,0
56972,1
56973,0
56974,0
56975,0
56976,1
56977,0
56978,0
56979,1
56980,1
56981,0
56982,0
56983,1
56984,1
56985,0
56986,0
56987,0
56988,0
56989,0
56990,0
56991,0
56992,0
56993,0
56994,1
56995,1
56996,0
56998,1
56999,1
57000,1
57002,0
57003,1
57004,0
57005,0
57006,1
57007,0
57008,0
57009,1
57010,0
57011,1
57012,0
57013,1
57014,1
57015,0
57016,1
57017,1
57018,0
57019,0
57020,0
57021,0
57022,1
57023,0
57024,0
57025,1
57026,0
57027,0
57028,1
57029,1
57030,0
57031,1
57032,0
57033,1
57034,0
57035,1
57036,0
57037,0
57038,0
57039,1
57040,1
57041,1
57042,1
57043,0
57044,1
57045,1
57046,1
57047,1
57048,0
57049,1
57050,1
57051,1
57052,0
57053,1
57054,1
57055,0
57056,1
57057,1
57058,1
57059,1
57060,0
57061,1
57062,1
57063,1
57064,0
57065,1
57066,0
57067,0
57068,0
57069,0
57070,0
57072,1
57073,1
57074,1
57076,1
57077,0
57078,0
57080,0
57081,0
57082,1
57083,1
57084,0
57085,0
57086,1
57087,1
57088,1
57089,1
57090,0
57091,0
57092,1
57093,0
57094,1
57095,1
57096,0
57097,1
57098,1
57099,0
57100,1
57101,1
57102,1
57103,0
57104,1
57105,1
57106,1
57107,1
57108,1
57109,1
57110,1
57111,1
57112,0
57113,1
57114,1
57115,0
57116,1
57117,1
57118,1
57119,1
57120,1
57121,0
57122,0
57123,1
57124,0
57125,1
57126,0
57127,1
57128,0
57129,1
57130,0
57131,0
57132,0
57133,1
57134,1
57135,1
57136,0
57137,0
57138,0
57139,0
57140,0
57141,1
57142,0
57143,1
57144,1
57145,0
57146,1
57147,1
57149,0
57150,0
57151,1
57152,1
57153,0
57154,0
57155,1
57156,1
57157,1
57158,1
57159,1
57160,0
57161,0
57162,1
57163,1
57164,0
57165,1
57166,1
57167,0
57168,0
57169,1
57170,0
57171,1
57172,0
57173,0
57174,1
57175,0
57176,1
57177,0
57178,1
57179,0
57180,0
57181,0
57182,0
57183,1
57184,1
57185,0
57186,1
57187,1
57188,1
57189,1
57190,0
57191,1
57192,0
57193,1
57194,0
57195,1
57196,0
57197,0
57198,0
57199,1
57200,0
57201,1
57202,1
57203,1
57204,1
57205,0
57206,1
57207,1
57208,1
57209,1
57210,0
57211,0
57212,0
57213,0
57214,1
57215,0
57216,1
57217,0
57218,1
57219,0
57220,1
57221,0
57222,0
57223,1
57224,1
57225,1
57226,0
57227,1
57228,1
57229,1
57230,1
57231,1
57232,1
57233,0
57234,0
57236,1
57237,1
57238,0
57239,0
57240,1
57241,0
57242,0
57243,0
57244,1
57245,1
57246,0
57247,1
57248,1
57249,0
57250,1
57251,1
57252,0
57253,1
57254,0
57255,1
57256,0
57257,1
57258,0
57259,1
57260,0
57261,0
57262,0
57263,1
57264,0
57265,1
57266,0
57268,1
57269,1
57270,1
57271,1
57272,0
57273,1
57274,0
57275,1
57276,0
57277,0
57278,0
57279,1
57280,0
57281,0
57282,1
57283,1
57284,1
57285,1
57286,0
57287,1
57288,1
57289,1
57290,1
57291,0
57292,1
57293,1
57294,1
57295,1
57296,1
57297,0
57298,1
57299,1
57300,1
57301,0
57302,0
57303,1
57304,0
57305,1
57306,0
57307,1
57308,0
57309,0
57310,0
57311,1
57312,1
57313,1
57314,0
57315,1
57316,0
57317,1
57318,0
57319,0
57320,0
57321,0
57322,0
57323,0
57324,0
57325,0
57326,0
57327,1
57328,1
57329,0
57330,1
57332,0
57333,0
57334,0
57335,1
57336,1
57337,1
57338,0
57339,1
57340,0
57341,0
57342,0
57343,1
57344,0
57345,1
57346,0
57347,0
57348,1
57349,1
57350,1
57351,1
57352,0
57353,1
57354,1
57355,1
57356,0
57357,0
57358,0
57359,0
57360,1
57362,0
57363,1
57364,0
57365,1
57366,0
57367,0
57368,0
57369,1
57370,0
57371,0
57372,0
57373,1
57374,0
57375,1
57376,0
57378,1
57379,1
57380,1
57381,1
57382,0
57383,1
57384,1
57385,1
57386,0
57387,1
57388,1
57389,0
57390,1
57391,0
57392,0
57393,0
57394,0
57395,0
57396,0
57397,0
57398,0
57399,0
57400,1
57401,1
57402,1
57403,1
57404,1
57405,0
57406,1
57407,1
57408,0
57409,0
57410,1
57411,0
57412,0
57413,0
57414,0
57415,0
57416,1
57417,0
57418,0
57419,0
57420,1
57421,1
57422,0
57423,1
57424,0
57425,1
57426,0
57427,0
57428,0
57429,1
57430,1
57431,1
57432,1
57433,0
57434,1
57435,1
57436,0
57437,1
57438,1
57439,0
57440,0
57441,1
57442,1
57443,0
57444,0
57445,1
57446,0
57447,1
57448,1
57449,0
57450,1
57451,1
57452,0
57453,1
57454,0
57455,1
57456,1
57457,1
57458,0
57459,0
57460,1
57461,1
57462,0
57463,1
57464,0
57465,1
57466,0
57467,0
57468,1
57469,1
57470,1
57471,0
57472,0
57473,0
57474,1
57475,1
57476,0
57477,1
57478,1
57479,0
57480,1
57481,1
57482,0
57483,0
57484,1
57485,1
57486,1
57487,0
57488,0
57489,1
57490,1
57491,1
57492,1
57493,0
57494,1
57495,1
57496,0
57497,0
57498,0
57499,0
57500,0
57501,1
57502,0
57503,0
57504,0
57505,0
57506,0
57507,1
57508,0
57509,0
57510,0
57511,0
57512,0
57513,1
57514,1
57515,0
57516,0
57517,1
57519,0
57520,1
57521,1
57522,1
57523,0
57524,0
57525,1
57526,0
57527,0
57528,1
57529,1
57530,0
57531,0
57532,1
57533,0
57534,0
57535,0
57536,0
57537,0
57538,0
57539,1
57540,1
57541,1
57542,0
57543,1
57544,1
57545,0
57546,1
57547,0
57548,1
57549,0
57550,1
57551,0
57552,1
57553,0
57554,1
57555,0
57556,1
57557,0
57558,0
57559,0
57560,0
57561,1
57562,0
57563,1
57564,0
57565,1
57566,0
57567,0
57568,1
57569,0
57570,1
57571,1
57572,1
57573,0
57574,0
57575,1
57577,1
57578,0
57579,1
57580,0
57581,1
57582,1
57583,0
57584,0
57585,0
57586,1
57587,1
57588,1
57589,1
57590,0
57591,1
57592,0
57593,0
57594,0
57595,1
57596,0
57597,0
57598,1
57599,0
57600,0
57601,0
57602,0
57603,1
57604,0
57605,1
57607,1
57608,1
57609,1
57610,1
57611,1
57612,1
57613,1
57614,0
57615,0
57616,0
57617,1
57618,1
57619,1
57620,0
57621,0
57622,0
57623,0
57624,0
57625,0
57626,1
57627,1
57628,0
57629,1
57630,0
57631,1
57632,0
57633,1
57634,0
57635,0
57636,0
57637,0
57638,1
57639,0
57640,1
57641,1
57642,0
57643,0
57644,0
57645,0
57646,0
57647,0
57648,0
57649,1
57650,1
57651,0
57652,0
57653,1
57654,0
57655,1
57656,1
57657,1
57658,1
57659,1
57660,0
57661,1
57662,0
57663,1
57664,0
57665,0
57666,0
57667,1
57668,0
57669,0
57670,0
57671,0
57672,1
57673,0
57674,1
57675,0
57676,0
57677,0
57678,1
57679,0
57680,1
57681,1
57682,1
57683,1
57684,0
57685,1
57686,0
57687,1
57688,1
57689,1
57690,0
57691,1
57692,1
57693,0
57694,0
57695,0
57696,0
57697,0
57698,0
57699,1
57700,0
57701,0
57702,1
57703,1
57704,1
57705,1
57706,1
57707,1
57708,0
57709,0
57710,1
57711,1
57712,0
57713,1
57714,0
57715,1
57716,1
57717,1
57718,1
57719,0
57721,1
57722,1
57724,1
57725,1
57726,1
57727,1
57728,1
57729,1
57730,1
57731,1
57732,0
57733,0
57734,0
57735,0
57736,0
57737,1
57738,1
57739,1
57740,0
57741,0
57742,0
57743,0
57744,0
57745,1
57746,1
57747,1
57748,0
57749,1
57750,1
57751,1
57752,1
57753,0
57754,0
57755,1
57756,1
57757,0
57758,0
57759,1
57760,0
57761,1
57762,0
57763,1
57764,0
57765,0
57766,0
57767,0
57768,1
57769,1
57770,1
57771,1
57772,1
57773,1
57774,0
57775,0
57776,0
57778,1
57779,1
57780,0
57781,1
57782,1
57783,1
57784,1
57785,0
57786,0
57787,0
57788,1
57789,0
57790,1
57791,1
57792,0
57793,1
57794,0
57795,0
57796,0
57797,1
57798,1
57799,0
57800,1
57801,0
57802,1
57803,1
57804,1
57805,0
57806,1
57807,0
57808,1
57809,1
57810,0
57811,1
57812,1
57813,0
57814,1
57815,0
57816,0
57817,0
57818,0
57819,1
57820,1
57822,1
57823,0
57824,0
57825,1
57826,0
57827,1
57828,0
57829,0
57830,0
57831,0
57832,1
57833,0
57834,1
57835,1
57836,0
57837,1
57838,1
57839,0
57840,0
57841,0
57842,1
57843,1
57844,1
57845,1
57846,0
57847,0
57848,1
57849,1
57850,0
57851,0
57852,1
57853,0
57855,1
57856,1
57857,1
57858,0
57859,0
57860,0
57861,1
57862,1
57863,0
57864,1
57865,1
57866,1
57867,0
57868,1
57869,1
57870,1
57871,0
57872,1
57873,0
57874,0
57875,0
57876,0
57877,1
57878,0
57879,1
57880,1
57881,1
57882,1
57883,0
57884,0
57885,1
57886,0
57887,1
57888,0
57889,1
57890,1
57891,1
57892,1
57893,1
57894,0
57895,1
57896,1
57897,1
57898,1
57899,1
57900,1
57901,0
57902,0
57903,1
57904,0
57906,0
57907,1
57908,1
57909,0
57910,0
57911,1
57912,0
57913,0
57914,1
57915,1
57916,1
57917,1
57918,0
57919,0
57920,0
57921,1
57922,0
57923,1
57924,0
57925,0
57926,0
57927,0
57928,0
57929,0
57930,0
57931,0
57932,1
57933,0
57934,0
57935,1
57936,0
57937,1
57938,1
57939,0
57940,1
57941,1
57942,0
57943,0
57944,1
57945,1
57946,0
57947,1
57948,0
57949,1
57950,0
57951,0
57952,1
57953,1
57954,0
57955,1
57956,0
57957,1
57958,0
57959,0
57960,1
57962,1
57963,0
57964,1
57965,0
57966,0
57967,1
57968,1
57969,0
57970,1
57971,0
57972,0
57973,1
57974,0
57975,1
57976,1
57977,1
57978,0
57979,0
57980,0
57981,1
57982,0
57983,1
57984,1
57985,1
57986,0
57987,0
57988,0
57989,0
57990,1
57991,0
57992,1
57993,1
57994,1
57995,1
57996,0
57997,0
57998,1
57999,0
58000,0
58001,0
58002,0
58003,1
58004,0
58005,0
58006,0
58007,0
58008,1
58009,0
58010,0
58011,1
58012,1
58013,0
58014,0
58015,1
58016,1
58017,1
58018,1
58019,1
58020,0
58021,1
58022,1
58023,0
58024,1
58025,0
58026,0
58027,1
58028,0
58029,0
58030,1
58031,1
58032,0
58033,1
58034,1
58035,1
58036,1
58037,1
58038,0
58039,0
58040,1
58041,1
58042,0
58043,1
58044,1
58045,0
58046,0
58047,0
58048,1
58049,1
58050,1
58051,1
58052,1
58053,0
58054,0
58055,0
58056,1
58057,1
58058,1
58059,1
58060,1
58061,0
58062,1
58063,1
58064,0
58065,1
58066,0
58067,0
58068,1
58069,1
58070,1
58071,0
58072,1
58073,1
58074,0
58075,1
58076,0
58077,0
58078,1
58079,0
58080,0
58081,1
58082,0
58083,0
58084,1
58085,1
58086,0
58087,1
58088,0
58089,1
58090,1
58091,1
58092,1
58093,0
58094,0
58095,1
58096,1
58097,0
58098,1
58099,1
58100,1
58101,1
58102,0
58103,1
58104,1
58105,1
58106,1
58107,1
58108,0
58109,1
58110,0
58111,0
58112,0
58113,1
58114,0
58115,0
58116,0
58117,0
58118,1
58119,0
58121,1
58122,1
58123,1
58124,1
58125,1
58126,0
58127,0
58128,0
58129,0
58130,1
58131,1
58132,1
58133,1
58134,1
58135,0
58136,1
58137,1
58138,0
58139,0
58140,1
58141,0
58142,1
58143,0
58144,0
58145,1
58146,0
58147,0
58148,0
58149,0
58150,0
58151,1
58152,0
58153,1
58154,0
58155,0
58156,0
58157,0
58158,1
58159,1
58160,0
58161,1
58162,1
58163,1
58164,0
58165,0
58166,1
58167,0
58168,1
58169,1
58170,1
58171,0
58172,0
58173,1
58174,1
58175,1
58176,1
58177,0
58178,0
58179,1
58180,1
58181,0
58182,0
58183,1
58184,0
58185,0
58186,1
58187,0
58188,1
58189,0
58190,1
58191,0
58192,0
58193,0
58194,0
58195,1
58196,1
58197,1
58198,1
58199,1
58200,0
58201,0
58202,1
58203,0
58204,0
58205,0
58206,1
58207,0
58208,1
58209,1
58210,0
58211,1
58212,0
58213,0
58214,1
58215,0
58216,0
58217,0
58218,0
58219,1
58220,1
58221,0
58222,0
58223,1
58224,1
58225,0
58226,0
58227,1
58228,1
58229,0
58230,0
58231,0
58232,1
58233,0
58234,1
58235,0
58236,0
58237,0
58238,0
58239,1
58240,1
58242,0
58243,1
58244,1
58245,0
58246,0
58247,0
58248,1
58249,1
58250,0
58251,0
58252,0
58253,1
58254,0
58255,1
58256,0
58257,0
58258,1
58259,0
58260,0
58261,0
58262,0
58263,0
58264,1
58265,0
58266,0
58267,0
58269,1
58270,0
58271,1
58272,0
58273,1
58274,1
58275,0
58276,0
58277,1
58278,1
58279,0
58280,0
58281,0
58282,0
58283,0
58284,1
58285,0
58286,0
58287,1
58288,1
58289,1
58290,1
58291,1
58292,1
58293,0
58294,0
58295,0
58296,0
58297,1
58298,0
58299,0
58300,0
58301,1
58302,1
58303,1
58304,0
58305,1
58306,0
58307,0
58308,0
58309,0
58310,0
58311,0
58312,0
58313,0
58314,0
58315,1
58316,0
58317,1
58318,0
58319,1
58320,1
58321,0
58322,1
58323,0
58324,1
58325,1
58326,0
58327,0
58328,1
58329,0
58330,0
58331,0
58332,0
58333,0
58334,1
58335,0
58336,1
58337,0
58338,0
58339,1
58340,1
58341,1
58342,1
58343,0
58344,0
58345,0
58346,1
58347,0
58348,0
58349,1
58350,1
58351,1
58352,0
58353,0
58354,1
58355,1
58356,0
58357,1
58358,0
58359,0
58360,1
58361,1
58362,1
58363,1
58364,1
58365,1
58366,1
58367,0
58368,1
58369,0
58370,1
58371,0
58372,0
58373,1
58374,0
58375,1
58376,0
58377,0
58378,0
58379,0
58380,0
58381,0
58382,0
58383,0
58384,0
58385,1
58386,1
58387,1
58388,0
58389,0
58390,1
58391,0
58392,0
58393,0
58394,1
58395,1
58396,0
58397,1
58399,0
58400,1
58401,0
58402,1
58403,1
58404,1
58405,0
58406,0
58407,0
58408,0
58409,0
58410,1
58411,1
58412,0
58413,1
58414,1
58415,0
58416,0
58417,0
58418,0
58419,0
58421,1
58422,0
58423,0
58424,0
58425,1
58426,0
58427,1
58429,1
58430,1
58432,0
58433,1
58434,0
58435,0
58436,1
58437,0
58438,1
58439,1
58440,0
58441,1
58442,1
58443,0
58444,0
58445,0
58446,1
58447,0
58448,0
58449,0
58450,0
58451,1
58452,1
58453,1
58454,1
58455,0
58456,1
58457,0
58458,0
58459,0
58460,0
58461,0
58462,0
58463,1
58464,0
58465,0
58466,1
58467,0
58468,1
58469,0
58470,1
58471,0
58472,0
58473,1
58474,0
58475,1
58476,1
58477,0
58478,1
58479,0
58480,1
58481,1
58482,0
58483,0
58484,0
58485,0
58486,0
58487,1
58489,0
58490,0
58491,0
58492,1
58493,1
58494,1
58495,0
58496,0
58497,0
58498,0
58499,0
58500,1
58501,0
58502,0
58503,1
58504,0
58505,0
58506,0
58507,1
58508,1
58509,0
58510,1
58511,1
58512,1
58513,0
58514,1
58515,0
58516,0
58517,0
58518,1
58519,1
58520,1
58521,0
58522,0
58523,1
58524,0
58525,0
58526,0
58527,1
58528,1
58529,1
58530,0
58531,1
58532,0
58533,0
58534,0
58535,0
58536,0
58537,0
58538,0
58539,1
58540,0
58541,1
58542,0
58543,0
58544,1
58545,1
58546,0
58547,1
58548,1
58549,1
58550,1
58551,0
58552,1
58553,0
58554,0
58555,0
58556,1
58557,1
58558,1
58559,1
58560,1
58561,1
58562,0
58563,1
58564,0
58565,1
58566,0
58567,0
58568,0
58569,0
58570,0
58571,1
58572,0
58573,1
58574,0
58575,0
58576,1
58577,0
58578,0
58579,0
58580,1
58581,1
58582,0
58583,0
58584,0
58585,0
58586,0
58587,1
58589,0
58590,1
58591,1
58592,0
58593,1
58594,1
58595,1
58596,1
58597,0
58598,1
58599,1
58600,0
58601,0
58602,1
58603,0
58604,0
58605,1
58606,0
58607,0
58608,0
58609,0
58610,0
58611,0
58612,1
58613,1
58614,1
58615,1
58616,1
58617,1
58618,1
58619,1
58620,0
58621,0
58622,0
58623,0
58624,0
58625,1
58626,1
58627,0
58628,0
58629,1
58630,0
58631,0
58632,1
58633,1
58634,0
58635,1
58636,1
58637,1
58638,0
58639,0
58640,0
58641,1
58642,0
58643,0
58644,0
58645,1
58646,0
58647,1
58648,0
58649,0
58650,0
58651,1
58652,0
58653,0
58654,1
58655,1
58656,1
58657,1
58658,1
58659,0
58660,1
58661,1
58662,0
58663,0
58664,1
58665,0
58666,1
58667,0
58668,0
58669,0
58670,0
58671,0
58672,1
58673,0
58674,1
58675,0
58676,1
58677,1
58678,1
58679,1
58680,0
58681,1
58682,0
58683,1
58684,1
58685,0
58686,0
58687,0
58688,0
58689,1
58690,1
58691,0
58692,1
58693,1
58694,0
58695,1
58696,1
58697,1
58698,1
58699,1
58700,0
58701,0
58702,0
58703,1
58704,1
58705,0
58706,0
58707,0
58708,0
58709,1
58710,0
58711,1
58712,0
58713,1
58714,0
58715,0
58716,1
58717,0
58718,1
58719,0
58720,0
58721,0
58722,1
58723,1
58724,0
58725,1
58726,0
58727,0
58728,0
58729,1
58730,1
58731,0
58732,0
58733,1
58734,0
58735,1
58736,1
58737,0
58738,1
58739,0
58740,0
58741,0
58742,0
58743,1
58744,1
58745,1
58746,1
58747,0
58748,0
58749,0
58751,1
58752,1
58753,0
58754,0
58755,1
58756,0
58757,1
58758,1
58759,0
58760,0
58761,1
58762,0
58763,1
58764,1
58765,1
58766,0
58767,0
58768,1
58769,0
58770,1
58771,1
58772,0
58773,0
58774,1
58775,1
58776,1
58777,1
58778,1
58779,1
58780,0
58781,0
58782,0
58783,0
58785,1
58786,0
58787,1
58788,0
58789,0
58790,1
58791,1
58792,0
58793,1
58794,0
58795,1
58796,0
58797,1
58798,0
58799,0
58800,0
58801,0
58802,0
58803,1
58804,0
58805,0
58806,1
58807,1
58808,0
58810,0
58811,0
58812,1
58813,0
58814,1
58815,1
58816,0
58817,0
58818,0
58819,0
58820,1
58821,0
58822,0
58823,0
58824,1
58825,0
58826,1
58827,1
58828,1
58829,0
58830,0
58831,1
58832,1
58833,1
58835,1
58836,1
58837,0
58838,1
58839,0
58840,1
58841,0
58842,0
58843,0
58844,0
58845,0
58846,1
58847,1
58848,0
58849,0
58851,1
58852,0
58853,1
58854,1
58855,1
58856,0
58857,0
58858,1
58859,1
58860,0
58861,0
58862,1
58863,0
58864,0
58865,0
58866,0
58867,1
58868,1
58869,0
58870,0
58871,1
58872,1
58873,0
58874,0
58875,0
58876,1
58877,1
58878,0
58879,1
58881,1
58882,1
58883,1
58884,1
58885,0
58886,0
58887,1
58888,1
58889,0
58890,1
58891,1
58892,0
58893,0
58894,1
58895,1
58896,0
58897,0
58898,0
58899,0
58900,1
58902,1
58903,0
58904,0
58905,1
58907,0
58908,0
58909,1
58910,1
58911,0
58912,1
58913,0
58914,0
58915,1
58916,0
58917,0
58918,1
58919,1
58920,1
58921,1
58922,0
58923,1
58924,1
58925,0
58926,0
58927,1
58928,0
58929,1
58930,0
58931,0
58932,0
58933,1
58934,1
58935,1
58936,0
58937,1
58938,0
58939,1
58940,0
58941,0
58942,0
58943,1
58944,0
58945,1
58946,0
58947,0
58948,1
58949,1
58950,0
58951,0
58952,0
58953,1
58954,0
58955,0
58956,1
58957,1
58958,0
58959,0
58960,0
58961,0
58962,0
58963,0
58964,0
58965,0
58966,1
58967,1
58968,0
58969,0
58970,0
58971,0
58972,0
58973,0
58974,0
58975,0
58976,0
58977,0
58978,0
58980,0
58981,1
58982,0
58983,1
58984,1
58985,1
58986,0
58987,1
58988,1
58989,1
58990,0
58991,0
58992,1
58993,1
58994,0
58995,0
58996,0
58997,0
58998,0
59000,1
59001,0
59002,1
59003,0
59004,0
59005,0
59006,0
59007,0
59008,0
59009,1
59010,1
59011,0
59012,1
59013,1
59014,1
59015,0
59016,0
59017,0
59018,0
59019,1
59020,0
59021,1
59022,1
59023,0
59024,0
59025,0
59026,1
59027,1
59028,0
59029,0
59030,0
59031,1
59032,0
59033,1
59034,0
59035,0
59036,1
59037,1
59038,1
59039,1
59040,1
59041,1
59042,0
59043,1
59044,1
59045,0
59046,1
59047,0
59048,1
59049,0
59050,1
59051,0
59052,1
59053,1
59054,1
59055,0
59056,1
59057,0
59058,1
59059,1
59060,1
59061,1
59062,1
59063,1
59064,0
59065,0
59066,1
59067,0
59068,0
59069,0
59070,0
59071,1
59072,1
59073,0
59074,1
59075,1
59076,1
59077,0
59078,0
59079,1
59080,0
59081,1
59082,0
59083,1
59084,1
59085,1
59086,0
59087,0
59088,1
59089,1
59090,1
59091,1
59092,0
59093,0
59094,0
59095,1
59096,1
59097,1
59098,1
59099,0
59100,0
59101,0
59102,0
59103,0
59104,0
59105,0
59106,1
59107,1
59108,0
59109,0
59110,0
59111,0
59112,0
59113,1
59114,1
59115,0
59116,1
59117,0
59118,0
59119,1
59120,1
59121,0
59122,1
59123,0
59124,1
59125,0
59126,0
59127,1
59128,0
59129,0
59130,1
59131,1
59132,1
59133,0
59134,0
59135,1
59136,0
59137,0
59138,0
59139,0
59140,0
59141,0
59142,0
59143,1
59144,0
59145,0
59146,1
59147,0
59148,0
59149,0
59150,0
59151,1
59152,1
59153,0
59154,1
59155,1
59156,1
59157,1
59158,1
59159,1
59160,1
59161,1
59162,1
59163,1
59164,0
59166,0
59167,1
59168,0
59169,1
59170,0
59171,1
59172,1
59174,0
59175,0
59176,0
59177,1
59178,1
59179,1
59180,1
59181,1
59182,0
59183,1
59184,0
59185,0
59187,0
59188,1
59189,1
59190,1
59191,0
59192,1
59193,1
59194,1
59195,0
59196,0
59197,1
59198,0
59199,1
59200,1
59201,1
59202,1
59203,0
59204,0
59205,1
59206,0
59207,0
59208,1
59210,0
59211,1
59212,1
59213,0
59214,0
59215,1
59216,1
59217,1
59218,0
59219,1
59220,1
59221,1
59222,1
59223,0
59224,1
59225,1
59226,1
59227,0
59228,0
59229,0
59230,0
59231,1
59232,0
59233,0
59234,0
59235,1
59236,0
59237,0
59238,0
59239,0
59240,0
59241,1
59242,1
59243,1
59244,1
59245,1
59246,0
59247,0
59248,0
59249,1
59250,1
59251,0
59252,1
59253,0
59254,0
59255,0
59256,0
59257,1
59258,1
59259,1
59260,1
59261,1
59262,1
59263,1
59264,1
59265,1
59266,1
59267,1
59268,1
59269,1
59270,0
59271,0
59272,0
59273,1
59274,0
59275,1
59276,1
59277,1
59278,1
59279,0
59280,0
59281,1
59282,0
59283,1
59284,0
59285,0
59286,1
59287,1
59288,1
59289,0
59290,0
59291,0
59292,0
59293,0
59294,0
59295,1
59296,1
59297,0
59298,1
59299,1
59300,1
59301,0
59302,0
59303,1
59304,1
59305,0
59306,0
59307,0
59308,0
59309,0
59310,1
59311,1
59312,1
59313,1
59314,1
59315,0
59316,0
59317,1
59318,0
59319,1
59320,1
59321,1
59322,1
59323,1
59324,0
59325,0
59326,1
59327,0
59328,1
59330,1
59331,0
59332,1
59333,0
59334,1
59335,0
59336,0
59337,0
59338,0
59339,1
59340,1
59341,1
59342,1
59343,1
59344,1
59345,1
59346,0
59347,0
59348,0
59349,1
59350,1
59351,0
59352,0
59353,1
59354,1
59355,1
59356,0
59357,1
59358,0
59359,0
59360,0
59361,1
59362,1
59363,0
59364,0
59365,1
59366,0
59367,1
59368,1
59369,0
59370,1
59371,1
59372,0
59373,0
59374,0
59375,0
59376,0
59377,1
59378,0
59379,1
59380,0
59381,1
59382,0
59383,0
59384,1
59385,0
59386,0
59387,1
59388,0
59389,1
59390,1
59391,1
59392,1
59393,1
59394,1
59395,0
59396,1
59397,0
59398,0
59399,1
59400,1
59401,1
59402,0
59403,1
59404,0
59405,0
59406,0
59407,1
59408,1
59409,1
59410,0
59411,0
59412,0
59413,1
59414,0
59415,1
59416,0
59417,1
59418,0
59419,1
59420,1
59421,1
59422,0
59423,1
59424,0
59425,0
59426,0
59427,0
59428,0
59429,1
59430,1
59431,0
59432,1
59433,1
59434,1
59435,1
59436,1
59437,1
59438,1
59439,1
59440,1
59441,1
59442,1
59443,1
59444,0
59445,0
59446,1
59447,0
59448,0
59450,1
59451,1
59452,0
59453,0
59454,1
59455,0
59456,1
59457,1
59458,0
59459,1
59460,1
59461,0
59462,0
59463,0
59464,0
59465,0
59466,0
59467,1
59468,0
59469,0
59470,0
59471,1
59472,0
59473,0
59474,1
59475,0
59476,0
59477,1
59478,1
59479,0
59480,1
59481,0
59482,0
59483,1
59484,0
59485,0
59486,1
59487,0
59488,1
59489,0
59490,1
59491,0
59492,1
59493,1
59494,0
59495,0
59496,1
59497,0
59498,1
59499,1
59500,1
59501,0
59502,0
59503,0
59504,0
59506,1
59507,1
59508,0
59509,0
59510,1
59511,0
59512,0
59513,1
59514,1
59515,0
59516,1
59517,1
59518,0
59519,0
59520,1
59521,1
59522,0
59523,1
59524,0
59525,0
59526,0
59527,1
59528,1
59529,0
59530,0
59531,1
59532,0
59533,1
59534,0
59535,1
59536,0
59537,0
59538,1
59539,0
59540,1
59541,0
59542,0
59543,0
59544,0
59545,1
59546,0
59547,1
59548,0
59549,1
59550,0
59551,0
59552,0
59553,0
59554,0
59555,0
59556,1
59557,0
59558,1
59559,1
59560,1
59561,1
59562,1
59563,0
59564,0
59565,1
59566,1
59567,1
59569,0
59570,0
59571,0
59572,0
59573,1
59574,0
59575,0
59576,0
59577,1
59578,0
59579,1
59580,1
59581,0
59582,1
59583,0
59584,0
59585,0
59586,1
59587,0
59588,1
59589,1
59590,1
59591,1
59592,0
59593,1
59594,0
59595,0
59596,0
59597,0
59598,1
59599,1
59600,0
59601,0
59602,1
59603,0
59604,1
59605,0
59606,1
59607,0
59608,0
59609,0
59610,1
59611,0
59612,0
59613,0
59614,1
59615,1
59616,0
59617,0
59618,1
59619,0
59620,0
59621,1
59622,0
59623,1
59624,0
59625,0
59626,1
59627,0
59628,1
59629,1
59630,0
59631,1
59632,1
59633,1
59634,0
59635,1
59636,1
59637,0
59638,1
59639,0
59640,1
59641,1
59642,1
59644,1
59645,0
59646,1
59647,1
59648,0
59649,1
59650,0
59651,1
